sample_id,method,status,SAD,MSE,MAE_x1000,Boundary_SAD,alpha_path_pred
0032_28,sam2_guided,ok,981.427429,0.000161566961,0.354788,957.011719,outputs/sam2_guided/0032_28/alpha.png
0032_38,sam2_guided,ok,113.603928,0.000017528291,0.041068,113.517647,outputs/sam2_guided/0032_38/alpha.png
0032_43,sam2_guided,ok,26174.228516,0.009053482674,9.462024,2321.298096,outputs/sam2_guided/0032_43/alpha.png
0032_44,sam2_guided,ok,1507.643433,0.000251061661,0.545015,1424.360718,outputs/sam2_guided/0032_44/alpha.png
0032_46,sam2_guided,ok,254.054916,0.000040578678,0.091841,248.129395,outputs/sam2_guided/0032_46/alpha.png
0033_10,sam2_guided,ok,416.650970,0.000069394795,0.150620,404.360779,outputs/sam2_guided/0033_10/alpha.png
0033_102,sam2_guided,ok,467.470612,0.000100431411,0.168991,291.199982,outputs/sam2_guided/0033_102/alpha.png
0033_112,sam2_guided,ok,654.615662,0.000155513218,0.236645,519.148987,outputs/sam2_guided/0033_112/alpha.png
0033_114,sam2_guided,ok,744.188232,0.000136995965,0.269025,669.231384,outputs/sam2_guided/0033_114/alpha.png
0033_118,sam2_guided,ok,293.572540,0.000048808244,0.106127,292.078430,outputs/sam2_guided/0033_118/alpha.png
0033_120,sam2_guided,ok,1102.917603,0.000245444448,0.398706,964.870605,outputs/sam2_guided/0033_120/alpha.png
0033_129,sam2_guided,ok,119.647057,0.000013671802,0.043253,119.278435,outputs/sam2_guided/0033_129/alpha.png
0033_131,sam2_guided,ok,8165.533691,0.002752097556,2.951853,1056.301880,outputs/sam2_guided/0033_131/alpha.png
0033_134,sam2_guided,ok,1593.360962,0.000426552491,0.576002,1017.686279,outputs/sam2_guided/0033_134/alpha.png
0033_142,sam2_guided,ok,1304.239136,0.000298466301,0.471484,972.149048,outputs/sam2_guided/0033_142/alpha.png
0033_22,sam2_guided,ok,2090.207275,0.000463736244,0.755613,1488.541138,outputs/sam2_guided/0033_22/alpha.png
0033_26,sam2_guided,ok,468.713715,0.000078591045,0.169441,455.454895,outputs/sam2_guided/0033_26/alpha.png
0033_27,sam2_guided,ok,163.211761,0.000026052709,0.059001,161.796082,outputs/sam2_guided/0033_27/alpha.png
0033_30,sam2_guided,ok,195.878433,0.000020054951,0.070810,194.309814,outputs/sam2_guided/0033_30/alpha.png
0033_35,sam2_guided,ok,1481.454834,0.000255794119,0.535548,1105.827515,outputs/sam2_guided/0033_35/alpha.png
0033_36,sam2_guided,ok,1181.501831,0.000221410970,0.427115,1125.070557,outputs/sam2_guided/0033_36/alpha.png
0033_39,sam2_guided,ok,541.713745,0.000103998049,0.195830,520.047058,outputs/sam2_guided/0033_39/alpha.png
0033_4,sam2_guided,ok,277.784302,0.000023985383,0.100419,275.439209,outputs/sam2_guided/0033_4/alpha.png
0033_44,sam2_guided,ok,3360.533691,0.000967527798,1.214838,1479.572632,outputs/sam2_guided/0033_44/alpha.png
0034_1,sam2_guided,ok,938.019714,0.000228275603,0.339096,889.666748,outputs/sam2_guided/0034_1/alpha.png
0034_10,sam2_guided,ok,937.635376,0.000140817210,0.338957,919.305908,outputs/sam2_guided/0034_10/alpha.png
0034_100,sam2_guided,ok,127.803925,0.000014943533,0.046201,126.427460,outputs/sam2_guided/0034_100/alpha.png
0034_104,sam2_guided,ok,614.066711,0.000174664325,0.221986,509.835297,outputs/sam2_guided/0034_104/alpha.png
0034_106,sam2_guided,ok,3384.580322,0.000789689599,1.223531,2469.443359,outputs/sam2_guided/0034_106/alpha.png
0034_109,sam2_guided,ok,361.019653,0.000060026636,0.130509,340.000000,outputs/sam2_guided/0034_109/alpha.png
0034_122,sam2_guided,ok,806.596069,0.000191580868,0.291586,616.749023,outputs/sam2_guided/0034_122/alpha.png
0034_133,sam2_guided,ok,1342.890259,0.000367119006,0.485457,966.047119,outputs/sam2_guided/0034_133/alpha.png
0034_140,sam2_guided,ok,5030.015137,0.001127379481,1.818358,3997.745117,outputs/sam2_guided/0034_140/alpha.png
0034_142,sam2_guided,ok,473.180389,0.000085393454,0.171055,454.250977,outputs/sam2_guided/0034_142/alpha.png
0034_15,sam2_guided,ok,6235.343750,0.001574273687,2.254086,3448.596191,outputs/sam2_guided/0034_15/alpha.png
0034_151,sam2_guided,ok,1130.372437,0.000215576860,0.408631,1026.878418,outputs/sam2_guided/0034_151/alpha.png
0034_159,sam2_guided,ok,300.376434,0.000044610882,0.108587,298.552948,outputs/sam2_guided/0034_159/alpha.png
0034_170,sam2_guided,ok,871.482300,0.000219028385,0.315042,655.552917,outputs/sam2_guided/0034_170/alpha.png
0034_182,sam2_guided,ok,895.760803,0.000231060272,0.323819,631.184326,outputs/sam2_guided/0034_182/alpha.png
0034_22,sam2_guided,ok,12257.660156,0.003356653033,4.431163,4198.364746,outputs/sam2_guided/0034_22/alpha.png
0034_36,sam2_guided,ok,553.992249,0.000098107157,0.200269,480.937286,outputs/sam2_guided/0034_36/alpha.png
0034_56,sam2_guided,ok,5324.034668,0.001282728626,1.924647,2777.960693,outputs/sam2_guided/0034_56/alpha.png
0034_60,sam2_guided,ok,453.431335,0.000093169947,0.163916,430.098022,outputs/sam2_guided/0034_60/alpha.png
0034_62,sam2_guided,ok,378.572571,0.000045193090,0.136855,373.694122,outputs/sam2_guided/0034_62/alpha.png
0034_7,sam2_guided,ok,1402.050903,0.000330648560,0.506844,1328.117676,outputs/sam2_guided/0034_7/alpha.png
0034_72,sam2_guided,ok,3610.909668,0.001081115915,1.305349,1211.094116,outputs/sam2_guided/0034_72/alpha.png
0034_79,sam2_guided,ok,680.654907,0.000152612018,0.246058,635.768616,outputs/sam2_guided/0034_79/alpha.png
0034_80,sam2_guided,ok,302.188232,0.000043587082,0.109242,278.321564,outputs/sam2_guided/0034_80/alpha.png
0036_10,sam2_guided,ok,700.952942,0.000116941184,0.223701,530.290161,outputs/sam2_guided/0036_10/alpha.png
0036_12,sam2_guided,ok,153144.953125,0.046525362879,48.874386,6058.886230,outputs/sam2_guided/0036_12/alpha.png
0036_17,sam2_guided,ok,1478.937378,0.000329250615,0.471985,988.219604,outputs/sam2_guided/0036_17/alpha.png
0036_18,sam2_guided,ok,2364.349121,0.000633430784,0.754554,953.321533,outputs/sam2_guided/0036_18/alpha.png
0036_2,sam2_guided,ok,1643.278564,0.000240412555,0.524433,1530.297974,outputs/sam2_guided/0036_2/alpha.png
0036_21,sam2_guided,ok,567.882385,0.000080199119,0.181233,542.682373,outputs/sam2_guided/0036_21/alpha.png
0036_6,sam2_guided,ok,764.541077,0.000110170469,0.243994,713.878418,outputs/sam2_guided/0036_6/alpha.png
0037_0,sam2_guided,ok,1129.525513,0.000145846891,0.408325,1038.384277,outputs/sam2_guided/0037_0/alpha.png
0039_10,sam2_guided,ok,375.694153,0.000060948823,0.135814,364.619629,outputs/sam2_guided/0039_10/alpha.png
0040_13,sam2_guided,ok,448.890198,0.000080452512,0.162274,358.305847,outputs/sam2_guided/0040_13/alpha.png
0040_19,sam2_guided,ok,1100.423584,0.000206386016,0.397805,826.066650,outputs/sam2_guided/0040_19/alpha.png
0040_20,sam2_guided,ok,268.403931,0.000039367675,0.097028,257.835297,outputs/sam2_guided/0040_20/alpha.png
0041_1,sam2_guided,ok,1354.831787,0.000126464191,0.489774,1278.478394,outputs/sam2_guided/0041_1/alpha.png
0041_10,sam2_guided,ok,342.105896,0.000065079177,0.123672,334.976471,outputs/sam2_guided/0041_10/alpha.png
0041_14,sam2_guided,ok,2022.035400,0.000291476521,0.730969,1767.309937,outputs/sam2_guided/0041_14/alpha.png
0041_16,sam2_guided,ok,990.839172,0.000133956113,0.358190,971.776428,outputs/sam2_guided/0041_16/alpha.png
0041_2,sam2_guided,ok,18265.734375,0.004657658748,6.603091,16781.996094,outputs/sam2_guided/0041_2/alpha.png
0041_28,sam2_guided,ok,690.823486,0.000091514456,0.249734,670.690186,outputs/sam2_guided/0041_28/alpha.png
0041_4,sam2_guided,ok,13566.742188,0.004450973123,4.904398,5862.768555,outputs/sam2_guided/0041_4/alpha.png
0041_50,sam2_guided,ok,579.890137,0.000088747620,0.209631,579.447021,outputs/sam2_guided/0041_50/alpha.png
0041_6,sam2_guided,ok,1459.255005,0.000212837447,0.527523,1458.035400,outputs/sam2_guided/0041_6/alpha.png
0044_101,sam2_guided,ok,121041.671875,0.027818288654,29.085370,6295.066406,outputs/sam2_guided/0044_101/alpha.png
0044_15,sam2_guided,ok,3538.674805,0.000321714266,0.850316,3388.129395,outputs/sam2_guided/0044_15/alpha.png
0044_156,sam2_guided,ok,661.627380,0.000072297975,0.158984,627.031372,outputs/sam2_guided/0044_156/alpha.png
0044_2,sam2_guided,ok,5853.584961,0.000680474564,1.406571,5306.580078,outputs/sam2_guided/0044_2/alpha.png
0044_7,sam2_guided,ok,1899.399780,0.000157038638,0.456411,1714.133301,outputs/sam2_guided/0044_7/alpha.png
0046_10,sam2_guided,ok,2610.768555,0.000348202040,0.943797,2446.921875,outputs/sam2_guided/0046_10/alpha.png
0046_103,sam2_guided,ok,1637.909546,0.000265144306,0.592107,1632.486328,outputs/sam2_guided/0046_103/alpha.png
0046_105,sam2_guided,ok,1394.901733,0.000287072442,0.504259,1173.956787,outputs/sam2_guided/0046_105/alpha.png
0046_12,sam2_guided,ok,807.447021,0.000174907284,0.291893,669.866699,outputs/sam2_guided/0046_12/alpha.png
0046_13,sam2_guided,ok,666.545105,0.000092630929,0.240957,652.784302,outputs/sam2_guided/0046_13/alpha.png
0046_15,sam2_guided,ok,345.619629,0.000056833858,0.124942,338.988220,outputs/sam2_guided/0046_15/alpha.png
0046_16,sam2_guided,ok,416.898010,0.000076143333,0.150709,373.815674,outputs/sam2_guided/0046_16/alpha.png
0046_17,sam2_guided,ok,3641.302246,0.000702815189,1.316336,3041.717773,outputs/sam2_guided/0046_17/alpha.png
0046_2,sam2_guided,ok,2786.819336,0.000805470860,1.007439,1223.603882,outputs/sam2_guided/0046_2/alpha.png
0046_21,sam2_guided,ok,2171.321777,0.000618770602,0.784936,1063.078369,outputs/sam2_guided/0046_21/alpha.png
0046_23,sam2_guided,ok,2601.227539,0.000731820532,0.940348,1335.803955,outputs/sam2_guided/0046_23/alpha.png
0046_24,sam2_guided,ok,2693.278564,0.000586772861,0.973624,2178.395996,outputs/sam2_guided/0046_24/alpha.png
0046_35,sam2_guided,ok,1155.223633,0.000210436541,0.417615,1105.160767,outputs/sam2_guided/0046_35/alpha.png
0046_4,sam2_guided,ok,658.227417,0.000100614794,0.237950,631.635315,outputs/sam2_guided/0046_4/alpha.png
0046_5,sam2_guided,ok,3944.616699,0.000631085830,1.425985,3218.780273,outputs/sam2_guided/0046_5/alpha.png
0046_6,sam2_guided,ok,583.454895,0.000061047082,0.210920,570.298035,outputs/sam2_guided/0046_6/alpha.png
0046_8,sam2_guided,ok,2192.866699,0.000306435046,0.792725,2129.286377,outputs/sam2_guided/0046_8/alpha.png
0048_1,sam2_guided,ok,1408.348755,0.000176165689,0.509120,1387.937256,outputs/sam2_guided/0048_1/alpha.png
0050_102,sam2_guided,ok,566.960693,0.000092843897,0.204957,566.768555,outputs/sam2_guided/0050_102/alpha.png
0050_149,sam2_guided,ok,294.843109,0.000037446764,0.106586,294.219604,outputs/sam2_guided/0050_149/alpha.png
0050_19,sam2_guided,ok,868.729431,0.000116815543,0.314047,848.152893,outputs/sam2_guided/0050_19/alpha.png
0050_2,sam2_guided,ok,1147.227417,0.000168159051,0.414724,893.627441,outputs/sam2_guided/0050_2/alpha.png
0050_21,sam2_guided,ok,805.105774,0.000122388214,0.291047,738.780396,outputs/sam2_guided/0050_21/alpha.png
0050_22,sam2_guided,ok,1309.968506,0.000137721509,0.473556,1293.960815,outputs/sam2_guided/0050_22/alpha.png
0050_23,sam2_guided,ok,6387.975586,0.001477723941,2.309263,4255.345215,outputs/sam2_guided/0050_23/alpha.png
0050_24,sam2_guided,ok,320.223541,0.000039497820,0.115761,319.439209,outputs/sam2_guided/0050_24/alpha.png
0050_25,sam2_guided,ok,476.039215,0.000069337344,0.172089,474.572540,outputs/sam2_guided/0050_25/alpha.png
0050_27,sam2_guided,ok,1191.212036,0.000170016996,0.430625,1183.635376,outputs/sam2_guided/0050_27/alpha.png
0050_28,sam2_guided,ok,277.666687,0.000053960255,0.100377,276.545105,outputs/sam2_guided/0050_28/alpha.png
0050_30,sam2_guided,ok,409.827454,0.000074645817,0.148153,409.270569,outputs/sam2_guided/0050_30/alpha.png
0050_39,sam2_guided,ok,536.180359,0.000104471284,0.193830,517.341125,outputs/sam2_guided/0050_39/alpha.png
0050_40,sam2_guided,ok,703.654907,0.000109604356,0.254372,694.301941,outputs/sam2_guided/0050_40/alpha.png
0050_41,sam2_guided,ok,308.094116,0.000042312255,0.111376,307.027466,outputs/sam2_guided/0050_41/alpha.png
0050_42,sam2_guided,ok,437.796112,0.000038134487,0.158264,433.470581,outputs/sam2_guided/0050_42/alpha.png
0050_43,sam2_guided,ok,1162.333252,0.000226249278,0.420185,939.799927,outputs/sam2_guided/0050_43/alpha.png
0050_44,sam2_guided,ok,7259.898926,0.002365904860,2.624465,1137.384277,outputs/sam2_guided/0050_44/alpha.png
0050_5,sam2_guided,ok,2579.043213,0.000644654676,0.932328,1394.988281,outputs/sam2_guided/0050_5/alpha.png
0050_56,sam2_guided,ok,261.462738,0.000028684186,0.094519,261.215698,outputs/sam2_guided/0050_56/alpha.png
0050_8,sam2_guided,ok,1181.643311,0.000193260217,0.427166,1179.835205,outputs/sam2_guided/0050_8/alpha.png
0053_20,sam2_guided,ok,922.321594,0.000193582091,0.333421,791.937256,outputs/sam2_guided/0053_20/alpha.png
0053_25,sam2_guided,ok,795.662781,0.000117830437,0.287633,786.925476,outputs/sam2_guided/0053_25/alpha.png
0053_32,sam2_guided,ok,604.047058,0.000108682070,0.218364,597.051025,outputs/sam2_guided/0053_32/alpha.png
0053_52,sam2_guided,ok,1478.270752,0.000360738020,0.534397,1173.450928,outputs/sam2_guided/0053_52/alpha.png
0054_5,sam2_guided,ok,1840.043091,0.000416833122,0.677164,1418.639160,outputs/sam2_guided/0054_5/alpha.png
0054_6,sam2_guided,ok,6832.224609,0.001819756581,2.514362,2570.227539,outputs/sam2_guided/0054_6/alpha.png
0054_7,sam2_guided,ok,3505.755859,0.000808149169,1.290171,2346.505859,outputs/sam2_guided/0054_7/alpha.png
0055_11,sam2_guided,ok,348.572510,0.000046343321,0.148324,339.662750,outputs/sam2_guided/0055_11/alpha.png
0055_25,sam2_guided,ok,137.290207,0.000012765556,0.058419,131.674515,outputs/sam2_guided/0055_25/alpha.png
0055_6,sam2_guided,ok,1818.486450,0.000565346563,0.773798,1484.121582,outputs/sam2_guided/0055_6/alpha.png
0056_10,sam2_guided,ok,760.297974,0.000138463423,0.270069,751.737244,outputs/sam2_guided/0056_10/alpha.png
0056_103,sam2_guided,ok,881.529480,0.000211887120,0.313132,815.152954,outputs/sam2_guided/0056_103/alpha.png
0056_21,sam2_guided,ok,839.968689,0.000132606758,0.298369,788.003906,outputs/sam2_guided/0056_21/alpha.png
0056_25,sam2_guided,ok,1047.490112,0.000178377290,0.372084,994.549011,outputs/sam2_guided/0056_25/alpha.png
0056_42,sam2_guided,ok,675.164856,0.000114325099,0.239828,609.815735,outputs/sam2_guided/0056_42/alpha.png
0058_100,sam2_guided,ok,820.752991,0.000114116410,0.296703,711.137329,outputs/sam2_guided/0058_100/alpha.png
0058_109,sam2_guided,ok,787.509766,0.000084757266,0.284686,732.843140,outputs/sam2_guided/0058_109/alpha.png
0058_126,sam2_guided,ok,27568.146484,0.009398118593,9.965927,4200.894043,outputs/sam2_guided/0058_126/alpha.png
0058_15,sam2_guided,ok,847.662720,0.000184805860,0.306431,414.725494,outputs/sam2_guided/0058_15/alpha.png
0058_17,sam2_guided,ok,1629.886353,0.000372881943,0.589206,1011.639282,outputs/sam2_guided/0058_17/alpha.png
0058_19,sam2_guided,ok,1292.247070,0.000183867465,0.467149,1052.780518,outputs/sam2_guided/0058_19/alpha.png
0058_23,sam2_guided,ok,8667.548828,0.001901465817,3.133332,7516.090332,outputs/sam2_guided/0058_23/alpha.png
0058_30,sam2_guided,ok,1092.658691,0.000157869101,0.394998,1059.819580,outputs/sam2_guided/0058_30/alpha.png
0058_34,sam2_guided,ok,37418.511719,0.012026979588,13.526849,1767.317627,outputs/sam2_guided/0058_34/alpha.png
0058_39,sam2_guided,ok,833.870605,0.000103947801,0.301446,802.913696,outputs/sam2_guided/0058_39/alpha.png
0058_4,sam2_guided,ok,3692.077637,0.000589570263,1.334692,3283.168945,outputs/sam2_guided/0058_4/alpha.png
0058_41,sam2_guided,ok,610.188110,0.000066826724,0.220584,597.129395,outputs/sam2_guided/0058_41/alpha.png
0058_50,sam2_guided,ok,1225.023315,0.000135810260,0.442848,1189.709839,outputs/sam2_guided/0058_50/alpha.png
0058_54,sam2_guided,ok,2728.333252,0.000552579993,0.986297,1860.701904,outputs/sam2_guided/0058_54/alpha.png
0058_6,sam2_guided,ok,2636.749023,0.000456259819,0.953189,2169.886230,outputs/sam2_guided/0058_6/alpha.png
0058_76,sam2_guided,ok,2093.345215,0.000429248175,0.756747,1561.760742,outputs/sam2_guided/0058_76/alpha.png
0058_83,sam2_guided,ok,8439.172852,0.002513578860,3.050774,1445.596069,outputs/sam2_guided/0058_83/alpha.png
0058_90,sam2_guided,ok,36896.246094,0.012220297009,13.338050,5152.784180,outputs/sam2_guided/0058_90/alpha.png
0059_17,sam2_guided,ok,309.866699,0.000036474561,0.092394,308.921570,outputs/sam2_guided/0059_17/alpha.png
0059_31,sam2_guided,ok,577.337219,0.000085813612,0.172146,570.513733,outputs/sam2_guided/0059_31/alpha.png
0060_1,sam2_guided,ok,4882.341797,0.001249200315,1.955314,3049.937500,outputs/sam2_guided/0060_1/alpha.png
0060_100,sam2_guided,ok,115.278435,0.000014200343,0.046168,114.992157,outputs/sam2_guided/0060_100/alpha.png
0060_103,sam2_guided,ok,792.211853,0.000180711300,0.317271,727.894104,outputs/sam2_guided/0060_103/alpha.png
0060_11,sam2_guided,ok,393.043121,0.000090577189,0.157409,320.819611,outputs/sam2_guided/0060_11/alpha.png
0060_12,sam2_guided,ok,401.756866,0.000093223098,0.160898,298.556885,outputs/sam2_guided/0060_12/alpha.png
0060_13,sam2_guided,ok,819.580383,0.000202000592,0.328231,713.603882,outputs/sam2_guided/0060_13/alpha.png
0060_14,sam2_guided,ok,131.384308,0.000021160304,0.052618,131.117645,outputs/sam2_guided/0060_14/alpha.png
0060_15,sam2_guided,ok,250.372559,0.000058020265,0.100271,250.313721,outputs/sam2_guided/0060_15/alpha.png
0060_17,sam2_guided,ok,110.403908,0.000012799921,0.044215,109.690201,outputs/sam2_guided/0060_17/alpha.png
0060_19,sam2_guided,ok,983.113831,0.000182314310,0.393724,978.211792,outputs/sam2_guided/0060_19/alpha.png
0060_20,sam2_guided,ok,296.294128,0.000071981223,0.118662,295.443146,outputs/sam2_guided/0060_20/alpha.png
0060_21,sam2_guided,ok,682.184143,0.000098935743,0.273206,678.592163,outputs/sam2_guided/0060_21/alpha.png
0060_22,sam2_guided,ok,157.627441,0.000025974239,0.063128,157.329407,outputs/sam2_guided/0060_22/alpha.png
0060_29,sam2_guided,ok,109.133331,0.000015149803,0.043706,109.121567,outputs/sam2_guided/0060_29/alpha.png
0060_39,sam2_guided,ok,245.964722,0.000046977864,0.098506,245.588242,outputs/sam2_guided/0060_39/alpha.png
0060_43,sam2_guided,ok,484.909821,0.000080244237,0.194200,476.129425,outputs/sam2_guided/0060_43/alpha.png
0060_5,sam2_guided,ok,451.901947,0.000089939786,0.180981,444.984314,outputs/sam2_guided/0060_5/alpha.png
0060_51,sam2_guided,ok,1085.588379,0.000252149388,0.434764,777.298035,outputs/sam2_guided/0060_51/alpha.png
0060_81,sam2_guided,ok,391.282349,0.000076857687,0.156703,373.219604,outputs/sam2_guided/0060_81/alpha.png
0062_10,sam2_guided,ok,7510.799316,0.001824544044,2.578266,5183.267090,outputs/sam2_guided/0062_10/alpha.png
0062_13,sam2_guided,ok,1599.929810,0.000222076182,0.549215,1488.113647,outputs/sam2_guided/0062_13/alpha.png
0062_15,sam2_guided,ok,1042.266602,0.000167790407,0.357784,987.749023,outputs/sam2_guided/0062_15/alpha.png
0062_20,sam2_guided,ok,1051.898193,0.000203943258,0.361090,912.592102,outputs/sam2_guided/0062_20/alpha.png
0062_7,sam2_guided,ok,815.415771,0.000134388887,0.279912,775.431396,outputs/sam2_guided/0062_7/alpha.png
0064_44,sam2_guided,ok,1328.055054,0.000274676597,0.480094,1063.353027,outputs/sam2_guided/0064_44/alpha.png
0064_47,sam2_guided,ok,664.364685,0.000089026973,0.240169,623.623535,outputs/sam2_guided/0064_47/alpha.png
0067_10,sam2_guided,ok,943.137268,0.000106505235,0.350244,911.827515,outputs/sam2_guided/0067_10/alpha.png
0067_11,sam2_guided,ok,376.592163,0.000072532850,0.139852,345.937256,outputs/sam2_guided/0067_11/alpha.png
0067_12,sam2_guided,ok,7442.267578,0.001829250599,2.763765,4351.341309,outputs/sam2_guided/0067_12/alpha.png
0067_15,sam2_guided,ok,309.454926,0.000066452019,0.114919,294.984314,outputs/sam2_guided/0067_15/alpha.png
0067_17,sam2_guided,ok,568.580444,0.000061427003,0.211148,519.960815,outputs/sam2_guided/0067_17/alpha.png
0067_19,sam2_guided,ok,342.619568,0.000061142862,0.127235,324.627441,outputs/sam2_guided/0067_19/alpha.png
0067_2,sam2_guided,ok,1596.761108,0.000168079612,0.592974,1535.643188,outputs/sam2_guided/0067_2/alpha.png
0067_30,sam2_guided,ok,431.368530,0.000073089461,0.160193,375.654907,outputs/sam2_guided/0067_30/alpha.png
0067_5,sam2_guided,ok,1915.855225,0.000258903077,0.711473,1851.353027,outputs/sam2_guided/0067_5/alpha.png
0067_75,sam2_guided,ok,4609.046875,0.001572956797,1.711619,1550.639160,outputs/sam2_guided/0067_75/alpha.png
0069_0,sam2_guided,ok,4164.988281,0.000726414670,1.635946,3878.148926,outputs/sam2_guided/0069_0/alpha.png
0069_11,sam2_guided,ok,1553.474121,0.000248996657,0.610182,1517.717529,outputs/sam2_guided/0069_11/alpha.png
0069_13,sam2_guided,ok,458.262756,0.000050892646,0.179999,450.372559,outputs/sam2_guided/0069_13/alpha.png
0069_16,sam2_guided,ok,518.180420,0.000059427184,0.203534,496.011780,outputs/sam2_guided/0069_16/alpha.png
0069_19,sam2_guided,ok,614.396057,0.000095364114,0.241326,600.176514,outputs/sam2_guided/0069_19/alpha.png
0069_21,sam2_guided,ok,1595.862549,0.000390161236,0.626831,784.835266,outputs/sam2_guided/0069_21/alpha.png
0069_22,sam2_guided,ok,1063.882446,0.000176343543,0.417877,985.243103,outputs/sam2_guided/0069_22/alpha.png
0069_34,sam2_guided,ok,938.972534,0.000112912196,0.368815,920.352966,outputs/sam2_guided/0069_34/alpha.png
0069_4,sam2_guided,ok,995.698059,0.000147992687,0.391096,976.317688,outputs/sam2_guided/0069_4/alpha.png
0069_43,sam2_guided,ok,1398.137207,0.000305642810,0.549168,1012.109741,outputs/sam2_guided/0069_43/alpha.png
0070_10,sam2_guided,ok,371.407806,0.000041396906,0.134264,369.250977,outputs/sam2_guided/0070_10/alpha.png
0070_15,sam2_guided,ok,243.776474,0.000031595813,0.088126,243.235291,outputs/sam2_guided/0070_15/alpha.png
0070_22,sam2_guided,ok,898.791992,0.000200011506,0.324915,894.121582,outputs/sam2_guided/0070_22/alpha.png
0070_23,sam2_guided,ok,843.443054,0.000193424217,0.304906,840.780396,outputs/sam2_guided/0070_23/alpha.png
0085_0,sam2_guided,ok,32942.492188,0.010087178089,11.908761,10829.882812,outputs/sam2_guided/0085_0/alpha.png
0085_10,sam2_guided,ok,395.392212,0.000050402701,0.142935,392.223511,outputs/sam2_guided/0085_10/alpha.png
0087_0,sam2_guided,ok,49503.343750,0.013673959300,17.895535,28657.583984,outputs/sam2_guided/0087_0/alpha.png
0087_1,sam2_guided,ok,972.352966,0.000171839260,0.351507,969.407898,outputs/sam2_guided/0087_1/alpha.png
0087_10,sam2_guided,ok,932.674438,0.000166315731,0.337163,929.325500,outputs/sam2_guided/0087_10/alpha.png
0087_11,sam2_guided,ok,2923.850342,0.000556816987,1.056976,2902.274414,outputs/sam2_guided/0087_11/alpha.png
0087_12,sam2_guided,ok,2630.187988,0.000488551159,0.950817,2602.431396,outputs/sam2_guided/0087_12/alpha.png
0087_13,sam2_guided,ok,2067.466797,0.000370032067,0.747392,2054.278564,outputs/sam2_guided/0087_13/alpha.png
0087_14,sam2_guided,ok,2955.980713,0.000567580108,1.068592,2901.733398,outputs/sam2_guided/0087_14/alpha.png
0087_15,sam2_guided,ok,2798.219727,0.000479868700,1.011561,2744.407959,outputs/sam2_guided/0087_15/alpha.png
0087_16,sam2_guided,ok,1635.619385,0.000316452875,0.591279,1620.035278,outputs/sam2_guided/0087_16/alpha.png
0087_17,sam2_guided,ok,115358.554688,0.038631565869,41.702293,5316.752930,outputs/sam2_guided/0087_17/alpha.png
0087_19,sam2_guided,ok,1988.333374,0.000395065435,0.718786,1979.788330,outputs/sam2_guided/0087_19/alpha.png
0087_20,sam2_guided,ok,949.776367,0.000162446129,0.343346,880.988281,outputs/sam2_guided/0087_20/alpha.png
0087_22,sam2_guided,ok,518.588135,0.000055148816,0.187470,500.717651,outputs/sam2_guided/0087_22/alpha.png
0087_23,sam2_guided,ok,529.372559,0.000058994705,0.191369,514.227417,outputs/sam2_guided/0087_23/alpha.png
0087_25,sam2_guided,ok,719.094055,0.000089971174,0.259954,716.003906,outputs/sam2_guided/0087_25/alpha.png
0087_29,sam2_guided,ok,2124.031738,0.000275112485,0.767841,2015.023682,outputs/sam2_guided/0087_29/alpha.png
0087_31,sam2_guided,ok,514.764709,0.000040854771,0.186088,499.443115,outputs/sam2_guided/0087_31/alpha.png
0087_33,sam2_guided,ok,1543.662720,0.000194086300,0.558036,1391.141113,outputs/sam2_guided/0087_33/alpha.png
0087_39,sam2_guided,ok,446.698059,0.000043858374,0.161482,433.101959,outputs/sam2_guided/0087_39/alpha.png
0087_41,sam2_guided,ok,56374.207031,0.017018506303,20.379363,9017.128906,outputs/sam2_guided/0087_41/alpha.png
0087_44,sam2_guided,ok,24986.654297,0.008610256016,9.032714,1805.023560,outputs/sam2_guided/0087_44/alpha.png
0087_47,sam2_guided,ok,1548.626953,0.000246492360,0.559831,1548.043213,outputs/sam2_guided/0087_47/alpha.png
0087_5,sam2_guided,ok,1318.113770,0.000226391421,0.476500,1313.921631,outputs/sam2_guided/0087_5/alpha.png
0087_51,sam2_guided,ok,2019.984253,0.000408454449,0.730227,1764.525513,outputs/sam2_guided/0087_51/alpha.png
0090_10,sam2_guided,ok,923.470581,0.000124912156,0.333836,883.078491,outputs/sam2_guided/0090_10/alpha.png
0090_12,sam2_guided,ok,509.482452,0.000059452515,0.184179,498.631348,outputs/sam2_guided/0090_12/alpha.png
0090_122,sam2_guided,ok,326.643188,0.000038430473,0.118082,287.270569,outputs/sam2_guided/0090_122/alpha.png
0090_13,sam2_guided,ok,720.541260,0.000124088474,0.260477,585.000000,outputs/sam2_guided/0090_13/alpha.png
0090_130,sam2_guided,ok,732.811707,0.000138738891,0.264913,649.384338,outputs/sam2_guided/0090_130/alpha.png
0090_14,sam2_guided,ok,660.325623,0.000101114441,0.238709,575.133362,outputs/sam2_guided/0090_14/alpha.png
0090_17,sam2_guided,ok,330.270538,0.000034727560,0.119393,325.227448,outputs/sam2_guided/0090_17/alpha.png
0090_187,sam2_guided,ok,514.254944,0.000053365278,0.185904,506.909821,outputs/sam2_guided/0090_187/alpha.png
0090_25,sam2_guided,ok,433.274506,0.000072303650,0.156629,422.003906,outputs/sam2_guided/0090_25/alpha.png
